UTIME,AFFORDANCE_PLUS_BASE_OVERWRITE0,AFFORDANCE_PLUS_BOT_OVERWRITE1,CAMERALEFT_TX0,CAMERA_LHANDLEFT_TX0,CAMERA_RHANDLEFT_TX0,COMMITTED_FOOTSTEP_PLAN1,COMMITTED_GRASP_SEED1,COMMITTED_ROBOT_PLAN1,CONTROLLER_STATUS0,DATA_REQUEST1,DESIRED_NECK_PITCH1,DRC_DRIVING_CONTROL_STATUS0,DRIVING_CONTROLLER_COMMAND1,DRIVING_CONTROLLER_COMMAND_VALUES0,EST_ROBOT_STATE0,FREQUENCY_LCM0,GAZE_COMMAND1,MAP_CATALOG0,MAP_CLOUD0,MAP_COMMAND1,MAP_DEPTH0,MAP_MACRO1,MAP_OCTREE0,MAP_REQUEST1,NAV_GOAL_TIMED1,OBJECT_BEARING0,PMD_INFO0,PMD_ORDERS1,ROBOT_UTIME0,SENSOR_REQUEST1,SYSTEM_STATUS0,TLD_OBJECT_ROI1,TLD_OBJECT_ROI_RESULT0,TRACKER_COMMAND1,VRC_SCORE0
1369883538325205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69687,20091,0,0,226,0,0,0,0
1369883539325254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69687,20091,0,0,226,0,0,0,0
1369883540325600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69687,20091,0,0,226,0,0,0,0
1369883541324953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69687,20091,0,0,226,0,0,0,0
1369883542325241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69687,20091,0,0,226,0,0,0,0
1369883543326057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69687,20091,0,0,226,0,0,0,0
1369883544325578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69687,20091,0,0,226,0,0,0,0
1369883545324965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69687,20091,0,0,226,0,0,0,0
1369883546325435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69687,20091,0,0,226,0,0,0,0
1369883547325145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69687,20091,0,0,226,0,0,0,0
1369883548325242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69687,20091,0,0,226,0,0,0,0
1369883549325300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69687,20091,0,0,226,0,0,0,0
1369883550325121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69687,20091,0,0,226,0,0,0,0
1369883551326076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69687,20091,0,0,226,0,0,0,0
1369883552325186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69687,20091,0,0,226,0,0,0,0
1369883553325593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69687,20091,0,0,226,0,0,0,0
1369883554325362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69687,20091,0,0,226,0,0,0,0
1369883555325066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69687,20091,0,0,226,0,0,0,0
1369883556325983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69687,20091,0,0,226,0,0,0,0
1369883557325562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69687,20091,0,0,226,0,0,0,0
1369883558325406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69687,20091,0,0,226,0,0,0,0
1369883559324973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69687,20091,0,0,226,0,0,0,0
1369883560325301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69687,20091,0,0,226,0,0,0,0
1369883561325497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69687,20091,0,0,226,0,0,0,0
1369883562325979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69687,20091,0,0,226,0,0,0,0
1369883563325627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69687,20091,0,0,226,0,0,0,0
1369883564325646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69687,20091,0,0,226,0,0,0,0
1369883565326006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69687,20091,0,0,226,0,0,0,0
1369883566325840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69687,20091,0,0,226,0,0,0,0
1369883567325078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69687,20091,0,0,226,0,0,0,0
1369883568325864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69687,20091,0,0,226,0,0,0,0
1369883569325226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69999,22526,0,0,226,0,0,0,0
1369883570325018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69999,36126,0,0,226,0,0,0,0
1369883571325226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70015,36732,0,0,226,0,0,0,0
1369883572325478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70015,36732,0,0,226,0,0,0,0
1369883573325537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70015,36732,0,0,226,0,0,0,0
1369883574325098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82280,36732,0,0,226,0,0,0,0
1369883575325903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82296,36748,0,0,226,0,0,0,0
1369883576324957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82296,36748,0,0,226,0,0,0,0
1369883577325319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82296,36748,0,0,226,0,0,0,0
1369883578325480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82296,36748,0,0,226,0,0,0,0
1369883579324954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82296,36748,0,0,226,0,0,0,0
1369883580325615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82312,37358,0,0,226,0,0,0,0
1369883581332008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94609,37995,0,0,226,0,0,0,0
1369883582325502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94609,38011,0,0,226,0,0,0,0
1369883583325414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94609,38011,0,0,226,0,0,0,0
1369883584326028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94609,38011,0,0,226,0,0,0,0
1369883585325747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96740,38337,0,0,226,0,0,0,0
1369883586326028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96748,38345,0,0,226,0,0,0,0
1369883587325453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96748,38345,0,0,226,0,0,0,0
1369883588325243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96748,38345,0,0,226,0,0,0,0
1369883589325029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96748,38345,0,0,226,0,0,0,0
1369883590325805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96756,38345,0,0,226,0,0,0,0
1369883591325366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96764,38345,0,0,226,0,0,0,0
1369883592325324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96764,38345,0,0,226,0,0,0,0
1369883593324992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96764,38345,0,0,226,0,0,0,0
1369883594325431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96764,38345,0,0,226,0,0,0,0
1369883595324901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96772,38345,0,0,226,0,0,0,0
1369883596325154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96780,38345,0,0,226,0,0,0,0
1369883597325678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96780,38345,0,0,338,0,0,0,0
1369883598325587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96780,38345,0,0,338,0,0,0,0
1369883599324996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96780,38345,0,0,338,0,0,0,0
1369883600325603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96788,38345,0,0,338,0,0,0,0
1369883601324954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96788,38345,0,0,338,0,0,0,0
1369883602325537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96796,38345,0,0,338,0,0,0,0
1369883603325620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96796,38345,0,0,338,0,0,0,0
1369883604326126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96796,38345,0,0,338,0,0,0,0
1369883605326096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96804,38345,0,0,452,0,0,0,0
1369883606325458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96804,38345,0,0,452,0,0,0,0
1369883607325379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96812,38345,0,0,452,0,0,0,0
1369883608326195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96812,38345,0,0,452,0,0,0,0
1369883609325948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96812,38345,0,0,452,0,0,0,0
1369883610325037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96820,38345,0,0,452,0,0,0,0
1369883611325340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96820,38345,0,0,452,0,0,0,0
1369883612325916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96828,38345,0,0,452,0,0,0,0
1369883613325445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96828,38345,0,0,452,0,0,0,0
1369883614325646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96828,38345,0,0,452,0,0,0,0
1369883615325297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96836,38345,0,0,452,0,0,0,0
1369883616325355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96836,38345,0,0,452,0,0,0,0
1369883617325869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96844,38345,0,0,452,0,0,0,0
1369883618325037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96844,38345,0,0,452,0,0,0,0
1369883619326067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96844,38345,0,0,452,0,0,0,0
1369883620325488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96852,38345,0,0,452,0,0,0,0
1369883621325808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96852,38345,0,0,452,0,0,0,0
1369883622325241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96860,38345,0,0,452,0,0,0,0
1369883623326232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,96860,38345,20,0,452,0,0,0,0
1369883624325351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,0,0,0,0,0,0,0,0,0,0,96860,38345,40,0,452,0,0,0,0
1369883625325308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,0,0,0,0,0,0,0,0,0,0,0,96868,38345,60,0,452,0,0,0,0
1369883626325144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191,0,0,0,0,0,0,0,0,0,0,0,96868,38345,80,0,452,0,0,0,0
1369883627325825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1473,0,0,0,0,0,0,0,0,0,0,0,96876,38345,100,0,452,0,0,0,0
1369883628325096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849,127,0,0,0,0,0,0,0,0,0,0,96876,38345,120,0,452,0,0,0,0
1369883629325248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2131,127,0,0,0,0,0,0,0,0,0,0,96876,38345,140,0,452,0,0,0,0
1369883630325669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2507,127,0,0,0,0,0,0,0,0,0,0,96884,38345,160,0,452,0,0,0,0
1369883631325308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2789,127,0,0,0,0,0,0,0,0,0,0,96884,38345,180,0,452,0,0,0,0
1369883632325303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3165,127,0,0,0,0,0,0,0,0,0,0,96892,38345,200,0,452,0,0,0,0
1369883633325131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3447,127,0,0,0,0,0,0,0,0,0,0,96892,38345,220,0,452,0,0,0,0
1369883634325351,0,0,0,0,0,0,0,0,37,0,0,0,0,0,3823,254,0,0,0,0,0,0,0,0,0,0,96892,38345,240,0,571,0,0,0,56
1369883635325155,0,0,0,0,0,0,0,0,148,0,0,0,0,0,4105,254,0,0,0,0,0,0,0,0,0,0,96900,38345,260,0,571,0,0,0,56
1369883636325651,0,0,0,0,0,0,0,0,222,0,0,0,0,0,4387,254,0,0,0,0,0,0,0,0,0,0,96900,38345,280,0,571,0,0,0,56
1369883637325741,0,0,0,0,0,0,0,0,333,0,0,0,0,0,4669,254,0,0,0,0,0,0,0,0,0,0,96908,38345,300,0,571,0,0,0,56
1369883638325395,0,0,0,0,0,0,0,0,407,0,0,0,0,0,5045,254,0,0,0,0,0,0,0,0,0,0,96908,38345,320,0,571,0,0,0,56
1369883639325637,0,0,0,0,0,0,0,0,518,0,0,0,0,0,5327,254,0,0,0,0,0,0,0,0,0,0,96908,38345,340,0,571,0,0,0,56
1369883640325788,0,0,0,0,0,0,0,0,592,0,0,0,0,0,5703,381,0,0,0,0,0,0,0,0,0,0,96916,38345,360,0,571,0,0,0,56
1369883641325596,0,0,0,0,0,0,0,0,666,0,0,0,0,0,5985,381,0,0,0,0,0,0,0,0,0,0,96916,38345,380,0,571,0,0,0,56
1369883642325941,0,0,0,0,0,0,0,0,777,0,0,0,0,0,6361,381,0,0,0,0,0,0,0,0,0,0,96924,38345,400,0,571,0,0,0,56
1369883643325354,0,0,0,0,0,0,0,0,851,0,0,0,0,0,6737,381,0,0,0,0,0,0,0,0,0,0,96924,38345,420,0,571,0,0,0,56
1369883644325279,0,0,0,0,0,0,0,0,925,0,0,0,0,0,7019,381,0,0,0,0,0,0,0,0,0,0,96924,38345,440,0,571,0,0,0,56
1369883645325768,0,0,0,0,0,0,0,0,1036,0,0,0,0,0,7395,381,0,0,0,0,0,0,0,0,0,0,96932,38345,460,0,571,0,0,0,56
1369883646325028,0,0,0,0,0,0,0,0,1110,0,0,0,0,0,7771,508,0,0,0,0,0,0,0,0,0,0,96932,38345,480,0,571,0,0,0,112
1369883647325592,0,0,0,0,0,0,0,0,1184,0,0,0,0,0,8053,508,0,0,0,0,0,0,0,0,0,0,96940,38345,500,0,571,0,0,0,112
1369883648326050,0,0,0,0,0,0,0,0,1295,0,0,0,0,0,8429,508,0,0,0,0,0,0,0,0,0,0,96940,38345,500,0,571,0,0,0,112
1369883649324936,0,0,0,0,0,0,0,0,1369,0,0,0,0,0,8711,508,0,0,0,0,0,0,0,0,0,0,96940,38345,520,0,571,0,0,0,112
1369883650325658,0,0,0,0,0,0,0,0,1443,0,0,0,0,0,9087,508,0,0,0,0,0,0,0,0,0,0,96948,38345,540,0,571,0,0,0,112
1369883651325508,0,0,0,0,0,0,0,0,1517,0,0,0,0,0,9369,635,0,0,0,0,0,0,0,0,0,0,96948,38345,560,0,571,0,0,0,112
1369883652325615,0,0,0,0,0,0,0,0,1591,0,0,0,0,0,9745,635,0,0,0,0,0,0,0,0,0,0,96956,38345,580,0,571,0,0,0,112
1369883653325137,0,0,0,0,0,0,0,0,1665,0,0,0,0,0,10027,635,0,0,0,0,0,0,0,0,0,0,96956,38345,600,0,571,0,0,0,112
1369883654325353,0,0,0,0,0,0,0,0,1776,0,0,0,0,0,10309,635,0,0,0,0,0,0,0,0,0,0,96956,38345,620,0,571,0,0,0,112
1369883655325795,0,0,0,0,0,0,0,0,1850,0,0,0,0,0,10685,635,0,0,0,0,0,0,0,0,0,0,96964,38345,640,0,571,0,0,0,112
1369883656325197,0,0,0,0,0,0,0,0,1924,0,0,0,0,0,11061,635,0,0,0,0,0,0,0,0,0,0,96964,38345,660,0,571,0,0,0,112
1369883657325239,0,0,0,0,0,0,0,0,1998,0,0,0,0,0,11343,762,0,0,0,0,0,0,0,0,0,0,96972,38345,680,0,571,0,0,0,168
1369883658325688,0,0,0,0,0,0,0,0,2072,0,0,0,0,0,11719,762,0,0,0,0,0,0,0,0,0,0,96972,38345,700,0,571,0,0,0,168
1369883659325718,0,0,0,0,0,0,0,0,2183,0,0,0,0,0,12001,762,0,0,0,0,0,0,0,0,0,0,96972,38345,720,0,571,0,0,0,168
1369883660325486,0,0,0,0,0,0,0,0,2257,0,0,0,0,0,12377,762,0,0,0,0,0,0,0,0,0,0,96980,38345,740,0,571,0,0,0,168
1369883661326027,0,0,0,0,0,0,0,0,2331,0,0,0,0,0,12659,762,0,0,0,0,0,0,0,0,0,0,96980,38345,760,0,571,0,0,0,168
1369883662325450,0,0,0,0,0,0,0,0,2405,0,0,0,0,0,12941,762,0,0,0,0,0,0,0,0,0,0,96988,38345,780,0,571,0,0,0,168
1369883663325191,0,0,0,0,0,0,0,0,2479,0,0,0,0,0,13317,889,0,0,0,0,0,0,0,0,0,0,96988,38345,800,0,571,0,0,0,168
1369883664325703,0,0,0,0,0,0,0,0,2553,0,0,0,0,0,13599,889,0,0,0,0,0,0,0,0,0,0,96988,38345,820,0,571,0,0,0,168
1369883665325890,0,0,0,0,0,0,0,0,2664,0,0,0,0,0,13975,889,0,0,0,0,0,0,0,0,0,0,96996,38345,840,0,571,0,0,0,168
1369883666325546,0,0,0,0,0,0,0,0,2738,0,0,0,0,0,14257,889,0,0,0,0,0,0,0,0,0,0,96996,38345,860,0,571,0,0,0,168
1369883667325954,0,0,0,0,0,0,0,0,2812,0,0,0,0,0,14633,889,0,0,0,0,0,0,0,0,0,0,97004,38345,880,0,571,0,0,0,168
1369883668324950,0,0,0,0,0,0,0,0,2886,0,0,0,0,0,14915,1016,0,0,0,0,0,0,0,0,0,0,97004,38345,900,0,571,0,0,0,224
1369883669326136,0,0,0,0,0,0,0,0,2960,0,0,0,0,0,15291,1016,0,0,0,0,0,0,0,0,0,0,97004,38345,920,0,571,0,0,0,224
1369883670326038,0,0,0,0,0,0,0,0,3034,0,0,0,0,0,15573,1016,0,0,0,0,0,0,0,0,0,0,97012,38345,940,0,571,0,0,0,224
1369883671325334,0,0,0,0,0,0,0,0,3145,0,0,0,0,0,15949,1016,0,0,0,0,0,0,0,0,0,0,97012,38345,960,0,571,0,0,0,224
1369883672325859,0,0,6090,0,0,0,0,0,3219,25,0,0,0,0,16231,1016,0,0,0,0,6090,0,0,0,0,0,97020,38345,980,0,571,0,0,0,224
1369883673325732,0,0,6090,0,0,0,0,0,3293,25,0,0,0,0,16607,1016,0,0,0,0,6090,0,0,0,0,0,97020,38345,1000,0,637,0,0,0,224
1369883674325689,0,0,6090,0,0,0,0,0,3367,25,0,0,0,0,16889,1143,0,0,0,0,6090,0,0,0,0,0,97020,38345,1020,0,637,0,0,0,224
1369883675325665,0,0,6090,0,0,0,0,0,3441,25,0,0,0,0,17265,1143,0,0,0,0,6090,0,0,0,0,0,97028,38345,1040,0,637,0,0,0,224
1369883676325779,0,0,6090,0,0,0,0,0,3515,25,0,0,0,0,17547,1143,0,0,0,0,6090,0,0,0,0,0,97028,38345,1060,0,637,0,0,0,224
1369883677325112,0,0,6090,0,0,0,0,0,3626,25,0,0,0,0,17829,1143,0,0,0,0,6090,0,0,0,0,0,97036,38345,1080,0,637,0,0,0,224
1369883678326079,0,0,6090,0,0,0,0,0,3700,25,0,0,0,0,18205,1143,0,0,0,0,6090,0,0,0,0,0,97036,38345,1100,0,637,0,0,0,224
1369883679325675,0,0,6090,0,0,0,0,0,3774,25,0,0,0,0,18581,1143,0,0,0,0,6090,0,0,0,0,0,97036,38345,1120,0,637,0,0,0,224
1369883680325698,0,0,6090,0,0,0,0,0,3848,25,0,0,0,0,18863,1270,0,0,0,0,6090,0,0,0,0,0,97044,38345,1140,0,637,0,0,0,280
1369883681325056,0,0,6090,0,0,0,0,0,3922,25,0,0,0,0,19145,1270,0,0,0,0,6090,0,0,0,0,0,97044,38345,1160,0,637,0,0,0,280
1369883682325452,0,0,6090,0,0,0,0,0,4033,25,0,0,0,0,19521,1270,0,0,0,0,6090,0,0,0,0,0,97052,38345,1180,0,637,0,0,0,280
1369883683326062,0,0,6090,0,0,0,0,0,4107,25,0,0,0,0,19803,1270,0,0,0,0,6090,0,0,0,0,0,97052,38345,1200,0,637,0,0,0,280
1369883684325830,0,0,6090,0,0,0,0,0,4181,25,0,0,0,0,20179,1270,0,0,0,0,6090,0,0,0,0,0,97052,38345,1220,0,637,0,0,0,280
1369883685325268,0,0,6090,0,0,0,0,0,4255,25,0,0,0,0,20461,1270,0,0,0,0,6090,0,0,0,0,0,97060,38345,1240,0,637,0,0,0,280
1369883686325542,0,0,6090,0,0,0,0,0,4329,25,0,0,0,0,20837,1397,0,0,0,0,6090,0,0,0,0,0,97060,38345,1260,0,637,0,0,0,280
1369883687325019,0,0,6090,0,0,0,0,0,4403,25,0,0,0,0,21119,1397,0,0,0,0,6090,0,0,0,0,0,97068,38345,1280,0,637,0,0,0,280
1369883688325207,0,0,6090,0,0,0,0,0,4514,25,0,0,0,0,21495,1397,0,0,0,0,6090,0,0,0,0,0,97068,38345,1300,0,637,0,0,0,280
1369883689325506,0,0,6090,0,0,0,0,0,4588,25,0,0,0,0,21777,1397,0,0,0,0,6090,0,0,0,0,0,97068,38345,1320,0,637,0,0,0,280
1369883690325555,0,0,6090,0,0,0,0,0,4662,25,0,0,0,0,22153,1397,0,0,0,0,6090,0,0,0,0,0,97076,38345,1340,0,637,0,0,0,280
1369883691325669,0,0,6090,0,0,0,0,0,4736,25,0,0,0,0,22435,1524,0,0,0,0,6090,0,0,0,0,0,97076,38345,1360,0,637,0,0,0,336
1369883692325686,0,0,6090,0,0,0,0,0,4810,25,0,0,0,0,22811,1524,0,0,0,0,6090,0,0,0,0,0,97084,38345,1380,0,637,0,0,0,336
1369883693325766,0,0,6090,0,0,0,0,0,4921,25,0,0,0,0,23093,1524,0,0,0,0,6090,0,0,0,0,0,97084,38345,1400,0,637,0,0,0,336
1369883694325714,0,0,6090,0,0,0,0,0,4995,25,0,0,0,0,23469,1524,0,0,0,0,6090,0,0,0,0,0,97084,38345,1420,0,637,0,0,0,336
1369883695325222,0,0,6090,0,0,0,0,0,5069,25,0,0,0,0,23751,1524,0,0,0,0,6090,0,0,0,0,0,97092,38345,1440,0,637,0,0,0,336
1369883696325768,0,0,6090,0,0,0,0,0,5143,25,0,0,0,0,24127,1524,0,0,0,0,6090,0,0,0,0,0,97092,38345,1460,0,637,0,0,0,336
1369883697326010,0,0,6090,0,0,0,0,0,5217,25,0,0,0,0,24409,1651,0,0,0,0,6090,0,0,0,0,0,97100,38345,1480,0,637,0,0,0,336
1369883698324938,0,0,6090,0,0,0,0,0,5291,25,0,0,0,0,24785,1651,0,0,0,0,6090,0,0,0,0,0,97100,38345,1500,0,637,0,0,0,336
1369883699325835,0,0,6090,0,0,0,0,0,5402,25,0,0,0,0,25067,1651,0,0,0,0,6090,0,0,0,0,0,97100,38345,1520,0,637,0,0,0,336
1369883700325540,0,0,6090,0,0,0,0,0,5476,25,0,0,0,0,25443,1651,0,0,0,0,6090,0,0,0,0,0,97108,38345,1540,0,637,0,0,0,336
1369883701325630,0,0,6090,0,0,0,0,0,5550,25,0,0,0,0,25725,1651,0,0,0,0,6090,0,0,0,0,0,97108,38345,1560,0,637,0,0,0,336
1369883702324972,0,0,6090,0,0,0,0,0,5624,25,0,0,0,0,26101,1651,0,0,0,0,6090,0,0,0,0,0,97116,38345,1580,0,637,0,0,0,336
1369883703325131,0,0,6090,0,0,0,0,0,5698,25,0,0,0,0,26383,1778,0,0,0,0,6090,0,0,0,0,0,97116,38345,1600,0,637,0,0,0,392
